Fix,GPS,18.6581331,78.1161813,248.386963,0.000000,29.524773,0.000000,1635830351000,3.5679967,0.0,3535738493129
OrientationDeg,1635830350142,3535893702145,283,-5,-47
OrientationDeg,1635830350158,3535909702145,283,-5,-47
OrientationDeg,1635830350174,3535925702145,283,-5,-47
OrientationDeg,1635830350191,3535941702145,283,-5,-47
OrientationDeg,1635830350206,3535957702145,283,-5,-47
OrientationDeg,1635830350222,3535973702145,283,-5,-47
OrientationDeg,1635830350239,3535989702145,283,-5,-47
OrientationDeg,1635830350255,3536005702145,283,-5,-47
OrientationDeg,1635830350271,3536021702145,283,-5,-47
OrientationDeg,1635830350286,3536037702145,283,-5,-47
OrientationDeg,1635830350302,3536053702145,283,-5,-47
OrientationDeg,1635830350319,3536069702145,283,-5,-47
OrientationDeg,1635830350334,3536085702145,283,-5,-47
OrientationDeg,1635830350350,3536101702145,283,-5,-47
OrientationDeg,1635830350366,3536117702145,283,-5,-47
OrientationDeg,1635830350382,3536133702145,283,-5,-47
OrientationDeg,1635830350399,3536149702145,283,-5,-47
OrientationDeg,1635830350415,3536165702145,283,-5,-47
OrientationDeg,1635830350431,3536181702145,283,-5,-47
OrientationDeg,1635830350446,3536197702145,283,-5,-47
OrientationDeg,1635830350462,3536213702145,283,-6,-47
OrientationDeg,1635830350478,3536229702145,283,-6,-47
OrientationDeg,1635830350494,3536245702145,283,-6,-47
OrientationDeg,1635830350510,3536261702145,283,-6,-47
OrientationDeg,1635830350526,3536277702145,283,-6,-47
OrientationDeg,1635830350542,3536293702145,283,-6,-47
OrientationDeg,1635830350558,3536309702145,283,-6,-47
OrientationDeg,1635830350575,3536325702145,283,-6,-47
OrientationDeg,1635830350590,3536341702145,283,-6,-47
OrientationDeg,1635830350606,3536357702145,283,-6,-47
